book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
4789,379316,379316,3208572,39,553804820,9780553804830.0,Dean Koontz,2007.0,The Darkest Evening of the Year,The Darkest Evening of the Year,eng,3.71,21297,22552,1533,640,2073,6435,7414,5990,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4794,182012,182012,2392798,72,60567112,9780060567120.0,Karin Slaughter,2004.0,Indelible,"Indelible (Grant County, #4)",eng,4.19,20930,23634,685,155,520,3918,9155,9886,https://images.gr-assets.com/books/1299703450m/182012.jpg,https://images.gr-assets.com/books/1299703450s/182012.jpg
4795,236208,236208,4536973,43,425098648,9780425098650.0,Dean Koontz,1976.0,Night Chills,Night Chills,en-US,3.86,20424,20815,252,275,1151,6024,7117,6248,https://images.gr-assets.com/books/1308460533m/236208.jpg,https://images.gr-assets.com/books/1308460533s/236208.jpg
4797,6530,6530,2503909,74,425204200,9780425204210.0,Patricia Cornwell,2004.0,Trace,"Trace (Kay Scarpetta, #13)",eng,3.76,23287,25347,731,416,1887,7564,8950,6530,https://images.gr-assets.com/books/1310723816m/6530.jpg,https://images.gr-assets.com/books/1310723816s/6530.jpg
4802,2653622,2653622,2435685,22,345497627,9780345497630.0,Tess Gerritsen,2008.0,The Keepsake,"The Keepsake (Rizzoli & Isles, #7)",en-US,4.09,21829,26326,1397,110,574,5338,11158,9146,https://images.gr-assets.com/books/1320502170m/2653622.jpg,https://images.gr-assets.com/books/1320502170s/2653622.jpg
4813,86424,86424,260314,60,044661761X,9780446617610.0,"James Patterson, Andrew Gross",2005.0,Lifeguard,Lifeguard,,3.76,20053,21613,794,286,1396,6763,7906,5262,https://images.gr-assets.com/books/1344264201m/86424.jpg,https://images.gr-assets.com/books/1344264201s/86424.jpg
4825,7096123,7096123,7353253,47,399156585,9780399156590.0,Daniel Silva,2010.0,The Rembrandt Affair,"The Rembrandt Affair (Gabriel Allon, #10)",eng,4.26,18957,21773,1173,121,326,2868,8829,9629,https://images.gr-assets.com/books/1360176576m/7096123.jpg,https://images.gr-assets.com/books/1360176576s/7096123.jpg
4829,21219083,21219083,25818706,16,,,Simon Wood,2015.0,The One That Got Away,The One That Got Away,eng,3.77,17367,17887,1181,393,1233,5036,6730,4495,https://images.gr-assets.com/books/1421800005m/21219083.jpg,https://images.gr-assets.com/books/1421800005s/21219083.jpg
4837,15811495,15811495,21417067,43,525953078,9780525953070.0,Lisa Gardner,2013.0,,"Touch & Go (Tessa Leoni, #2)",eng,4.05,19016,22686,2171,204,671,4257,10159,7395,https://images.gr-assets.com/books/1348273633m/15811495.jpg,https://images.gr-assets.com/books/1348273633s/15811495.jpg
4838,126807,126807,122117,37,1400047463,9781400047470.0,Chris Bohjalian,2007.0,The Double Bind,The Double Bind,eng,3.62,22067,23773,3551,783,2346,6910,8931,4803,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4840,23553419,23553419,42439923,53,7563035,9780007563040.0,S.K. Tremayne,2015.0,The Ice Twins,The Ice Twins,eng,3.68,16718,23228,3015,682,2138,6540,8485,5383,https://images.gr-assets.com/books/1415872674m/23553419.jpg,https://images.gr-assets.com/books/1415872674s/23553419.jpg
4846,7180727,7180727,7192827,46,553807242,9780553807240.0,Lisa Gardner,2010.0,Live To Tell,"Live to Tell (Detective D.D. Warren, #4)",eng,4.18,21984,24553,1408,123,417,3923,10647,9443,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4853,24429934,24429934,44017762,11,,,Robert Masello,2015.0,,The Einstein Prophecy,en-US,3.58,19019,19143,1200,589,1955,6145,6690,3764,https://images.gr-assets.com/books/1434549503m/24429934.jpg,https://images.gr-assets.com/books/1434549503s/24429934.jpg
4854,7307795,7307795,8761083,16,385608020,9780385608020.0,Kate Atkinson,2010.0,"Started Early, Took My Dog","Started Early, Took My Dog (Jackson Brodie, #4)",eng,3.89,21662,25434,2639,431,1181,5849,11170,6803,https://images.gr-assets.com/books/1273446011m/7307795.jpg,https://images.gr-assets.com/books/1273446011s/7307795.jpg
4858,129117,129117,2896642,50,743571355,9780743571360.0,Lisa Lutz,2007.0,The Spellman Files,"The Spellman Files (The Spellmans, #1)",eng,3.88,23788,27806,3326,605,1611,6457,11021,8112,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4860,294046,294046,868207,63,60763892,9780060763890.0,James Rollins,2007.0,The Judas Strain,"The Judas Strain (Sigma Force, #4)",eng,4.15,20976,23143,1014,143,572,3921,9502,9005,https://images.gr-assets.com/books/1367267369m/294046.jpg,https://images.gr-assets.com/books/1367267369s/294046.jpg
4875,28077464,28077464,48079305,41,804192979,9780804192970.0,"Lee Child, Dick Hill",2016.0,Night School,Night School,eng,3.96,11181,28011,2446,448,1260,6239,11091,8973,https://images.gr-assets.com/books/1478699350m/28077464.jpg,https://images.gr-assets.com/books/1478699350s/28077464.jpg
4876,9578677,9578677,14465565,62,345515501,9780345515510.0,Tess Gerritsen,2011.0,The Silent Girl,"The Silent Girl (Rizzoli & Isles, #9)",en-US,4.13,21444,25518,1625,116,597,4619,10822,9364,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4884,10875239,10875239,15729222,38,1455501476,9781455501470.0,Sandra Brown,2011.0,Lethal,Lethal,,4.04,20353,22772,1871,212,736,4566,9754,7504,https://images.gr-assets.com/books/1301590794m/10875239.jpg,https://images.gr-assets.com/books/1301590794s/10875239.jpg
4892,7856305,7856305,9629311,52,031603617X,9780316036180.0,James Patterson,2010.0,Cross Fire,"Cross Fire (Alex Cross, #17)",eng,4.04,20407,23904,1183,157,726,5185,9708,8128,https://images.gr-assets.com/books/1287719974m/7856305.jpg,https://images.gr-assets.com/books/1287719974s/7856305.jpg
4895,40329,40329,1685766,42,60584025,9780060584020.0,Janet Evanovich,2004.0,Metro Girl,"Metro Girl (Alex Barnaby, #1)",eng,3.6,27115,28375,1099,740,3055,9354,8807,6419,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4896,25454883,25454883,45221017,9,,,"Colleen Hoover, Tarryn Fisher",2016.0,,"Never Never: Part Three (Never Never, #3)",en-GB,3.48,26749,27199,4488,1433,3750,8421,7637,5958,https://images.gr-assets.com/books/1443033152m/25454883.jpg,https://images.gr-assets.com/books/1443033152s/25454883.jpg
4897,9565045,9565045,14451765,33,312360819,9780312360820.0,Darynda Jones,2011.0,Second Grave on the Left,"Second Grave on the Left (Charley Davidson, #2)",en-US,4.29,30926,35354,2862,179,608,4683,13371,16513,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4900,22693182,22693182,42306687,24,62225464,9780062225470.0,Kimberly McCreight,2015.0,,Where They Found Her,eng,3.83,19429,22259,2480,282,1066,5893,9830,5188,https://images.gr-assets.com/books/1406044898m/22693182.jpg,https://images.gr-assets.com/books/1406044898s/22693182.jpg
4905,92367,92367,1623693,84,451215710,9780451215710.0,Ken Follett,2004.0,Whiteout,Whiteout,en-US,3.54,18791,22042,1168,452,2136,8118,7794,3542,https://images.gr-assets.com/books/1309209422m/92367.jpg,https://images.gr-assets.com/books/1309209422s/92367.jpg
4909,64864,64864,1300454,48,330348779,9780330348780.0,Sue Grafton,1998.0,"""N"" is for Noose","N is for Noose (Kinsey Millhone, #14)",eng,3.97,24658,26565,524,126,717,7040,10549,8133,https://images.gr-assets.com/books/1356443226m/64864.jpg,https://images.gr-assets.com/books/1356443226s/64864.jpg
4912,11720382,11720382,16668559,50,525952764,9780525952760.0,Lisa Gardner,2012.0,Catch Me,"Catch Me (Detective D.D. Warren, #6)",eng,4.17,21486,24035,1628,114,466,3840,10514,9101,https://images.gr-assets.com/books/1325628802m/11720382.jpg,https://images.gr-assets.com/books/1325628802s/11720382.jpg
4915,93788,93788,706023,66,446616621,9780446616620.0,Nelson DeMille,2004.0,Night Fall,"Night Fall (John Corey, #3)",eng,4.07,18761,20870,1167,139,598,4088,8796,7249,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4917,7144426,7144426,7408880,44,446539813,9780446539810.0,"Eric Van Lustbader, Robert Ludlum",2010.0,Robert Ludlum's The Bourne Objective,"The Bourne Objective (Jason Bourne, #8)",eng,4.07,16294,16798,200,261,669,3264,6086,6518,https://images.gr-assets.com/books/1344269869m/7144426.jpg,https://images.gr-assets.com/books/1344269869s/7144426.jpg
4920,3121162,3121162,3152505,52,316059862,9780316059860.0,Anita Shreve,2008.0,Testimony,Testimony,en-US,3.54,21977,24212,3047,552,2498,8357,8881,3924,https://images.gr-assets.com/books/1328975356m/3121162.jpg,https://images.gr-assets.com/books/1328975356s/3121162.jpg
4923,18453095,18453095,25592905,41,031621129X,9780316211290.0,"James Patterson, Maxine Paetro",2014.0,Unlucky 13,"Unlucky 13 (Women’s Murder Club, #13)",eng,3.94,16005,24616,1976,298,1293,5850,9270,7905,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4924,99610,99610,1475716,71,446604089,9780446604090.0,Sidney Sheldon,1997.0,The Best Laid Plans,The Best Laid Plans,eng,3.66,17173,18368,552,322,1598,5979,6570,3899,https://images.gr-assets.com/books/1353374848m/99610.jpg,https://images.gr-assets.com/books/1353374848s/99610.jpg
4928,10680329,10680329,15590102,32,312655452,9780312655460.0,Louise Penny,2011.0,A Trick of the Light,"A Trick of the Light (Chief Inspector Armand Gamache, #7)",eng,4.29,20932,24518,2239,100,372,2770,10323,10953,https://images.gr-assets.com/books/1327900478m/10680329.jpg,https://images.gr-assets.com/books/1327900478s/10680329.jpg
4948,2260637,2260637,2300926,60,446195979,9780446195970.0,David Baldacci,2008.0,The Whole Truth,"The Whole Truth (A. Shaw, #1)",eng,4.0,19171,22924,1252,212,737,5067,9753,7155,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4950,11178225,11178225,16102692,45,039925692X,9780399256930.0,Ruta Sepetys,2013.0,Out of the Easy,Out of the Easy,eng,4.05,25913,28925,4388,464,985,5290,11982,10204,https://images.gr-assets.com/books/1339784547m/11178225.jpg,https://images.gr-assets.com/books/1339784547s/11178225.jpg
4959,3492020,3492020,3533617,46,399155481,9780399155480.0,J.D. Robb,2009.0,Promises in Death,"Promises in Death (In Death, #28)",eng,4.4,24115,26149,710,96,313,2885,8604,14251,https://images.gr-assets.com/books/1417318467m/3492020.jpg,https://images.gr-assets.com/books/1417318467s/3492020.jpg
4963,67931,67931,1663237,64,552150215,9780552150220.0,John Katzenbach,2002.0,The Analyst,The Analyst,eng,4.12,11685,21018,1406,265,918,3552,7581,8702,https://images.gr-assets.com/books/1280112638m/67931.jpg,https://images.gr-assets.com/books/1280112638s/67931.jpg
4970,8517008,8517008,8586372,48,385342322,9780385342320.0,Alan Bradley,2011.0,A Red Herring Without Mustard,"A Red Herring Without Mustard (Flavia de Luce, #3)",eng,4.07,26160,29493,3412,133,556,5507,14136,9161,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4986,2029176,2029176,3131078,51,316018708,9780316018710.0,"James Patterson, Howard Roughan",2008.0,Sail,Sail,eng,3.8,20932,22384,1805,487,1470,6164,8220,6043,https://images.gr-assets.com/books/1344264435m/2029176.jpg,https://images.gr-assets.com/books/1344264435s/2029176.jpg
4990,285011,285011,276514,23,1414310560,9781414310560.0,Dee Henderson,2000.0,The Negotiator,"The Negotiator (O'Malley, #1)",eng,4.32,20278,21499,762,204,542,2891,6428,11434,https://images.gr-assets.com/books/1406508359m/285011.jpg,https://images.gr-assets.com/books/1406508359s/285011.jpg
5004,294047,294047,2492953,46,60002492,9780060002500.0,James Rollins,2002.0,Amazonia,Amazonia,eng,4.11,20410,22080,851,203,765,4150,8178,8784,https://images.gr-assets.com/books/1440044334m/294047.jpg,https://images.gr-assets.com/books/1440044334s/294047.jpg
5006,114184,114184,1553106,80,515141399,9780515141400.0,Nora Roberts,2005.0,Blue Smoke,Blue Smoke,eng,3.97,24366,26162,804,252,1220,6393,9565,8732,https://images.gr-assets.com/books/1309286007m/114184.jpg,https://images.gr-assets.com/books/1309286007s/114184.jpg
5007,6528,6528,947822,74,425210278,9780425210280.0,Patricia Cornwell,2005.0,Predator,"Predator (Kay Scarpetta, #14)",en-US,3.67,21668,23681,881,717,2195,7021,8062,5686,https://images.gr-assets.com/books/1310552145m/6528.jpg,https://images.gr-assets.com/books/1310552145s/6528.jpg
5010,198332,198332,191850,70,743426800,9780743426800.0,Clive Cussler,1994.0,Inca Gold,"Inca Gold (Dirk Pitt, #12)",eng,3.96,20297,21678,489,131,688,5425,9017,6417,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5013,1849,1849,2834249,59,044657967X,9780446579670.0,Nelson DeMille,2006.0,Wild Fire,"Wild Fire (John Corey, #4)",en-US,3.99,18529,20172,959,192,740,4446,8588,6206,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5014,154423,154423,1612722,73,743497295,9780743497300.0,Mary Higgins Clark,2006.0,Two Little Girls in Blue,Two Little Girls in Blue,en-US,3.85,20727,22255,1197,290,1407,6222,7849,6487,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5018,7824997,7824997,10872266,63,142428698,9780142428700.0,"John Grisham, Richard Thomas",2010.0,"Theodore Boone, Kid Lawyer","Theodore Boone: Kid Lawyer (Theodore Boone, #1)",eng,3.72,19284,23368,2965,609,1937,6872,7939,6011,https://images.gr-assets.com/books/1275094812m/7824997.jpg,https://images.gr-assets.com/books/1275094812s/7824997.jpg
5022,4516,4516,1882717,106,8423648990,9788423648990.0,Carlos Ruiz Zafón,1999.0,Marina,Marina,spa,3.99,18260,24929,1976,304,1299,5383,9274,8669,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5033,25807,25807,808562,115,752861743,9780752861750.0,James M. Cain,1934.0,The Postman Always Rings Twice ,The Postman Always Rings Twice,eng,3.81,19416,23168,1559,421,1454,6188,9203,5902,https://images.gr-assets.com/books/1344265267m/25807.jpg,https://images.gr-assets.com/books/1344265267s/25807.jpg
5039,21853628,21853628,41125525,17,125001011X,9781250010120.0,Lisa Scottoline,2015.0,,Every Fifteen Minutes,en-CA,3.72,16765,20212,2497,524,1640,5547,7857,4644,https://images.gr-assets.com/books/1428638866m/21853628.jpg,https://images.gr-assets.com/books/1428638866s/21853628.jpg
5041,140278,140278,6490729,233,1579126936,9781579126930.0,Agatha Christie,1957.0,4.50 From Paddington,"4:50 from Paddington (Miss Marple, #8)",eng,3.92,23416,28972,1254,128,923,7844,12209,7868,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5042,74036,74036,1961195,66,749934123,9780749934120.0,J.D. Robb,1997.0,Ceremony in Death,"Ceremony in Death (In Death, #5)",eng,4.26,25093,29471,983,100,548,4478,10720,13625,https://images.gr-assets.com/books/1376018955m/74036.jpg,https://images.gr-assets.com/books/1376018955s/74036.jpg
5043,18373214,18373214,2220355,104,345807154,9780345807150.0,"Jo Nesbø, Don Bartlett",1998.0,Kakerlakkene,"Cockroaches (Harry Hole, #2)",eng,3.71,14717,22619,1736,176,1252,7439,9864,3888,https://images.gr-assets.com/books/1418343189m/18373214.jpg,https://images.gr-assets.com/books/1418343189s/18373214.jpg
5044,140078,140078,3159799,41,425212033,9780425212040.0,Charlaine Harris,2006.0,Grave Surprise,"Grave Surprise (Harper Connelly, #2)",en-US,3.88,27905,31027,1186,190,1340,8731,12451,8315,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5061,78970,78970,520878,53,312933541,9780312933550.0,Jeffrey Archer,1985.0,A Matter of Honor,A Matter of Honor,,3.9,16502,18434,348,197,784,4850,7478,5125,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5062,469901,469901,487629,47,743482883,9780743482880.0,Linda Howard,2000.0,Mr. Perfect,Mr. Perfect,eng,4.07,24753,26801,1306,416,1139,5218,9512,10516,https://images.gr-assets.com/books/1327960914m/469901.jpg,https://images.gr-assets.com/books/1327960914s/469901.jpg
5063,16093188,16093188,21899204,37,,,M. Leighton,2013.0,Up to Me,"Up to Me (The Bad Boys, #2)",eng,4.12,30597,32007,1862,285,1115,5664,12312,12631,https://images.gr-assets.com/books/1355328750m/16093188.jpg,https://images.gr-assets.com/books/1355328750s/16093188.jpg
5065,1225261,1225261,2906898,75,055380555X,9780553805550.0,Linwood Barclay,2007.0,No Time for Goodbye,No Time for Goodbye (No Time For Goodbye #1),eng,4.0,17413,21479,1935,223,926,4516,8859,6955,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5077,170619,170619,1493482,71,1416516727,9781416516730.0,Mary Higgins Clark,1992.0,All Around the Town,All Around the Town,,3.94,20029,21779,568,147,791,6011,8133,6697,https://images.gr-assets.com/books/1355139896m/170619.jpg,https://images.gr-assets.com/books/1355139896s/170619.jpg
5080,43993,43993,5951642,48,340686030,9780340686030.0,Greg Iles,1999.0,The Quiet Game,The Quiet Game,eng,4.17,16853,21316,1344,210,494,3199,8866,8547,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5082,11777020,11777020,3609998,101,307948684,9780307948690.0,"Jo Nesbø, Don Bartlett",2008.0,Hodejegerne,Headhunters,eng,3.78,16509,22247,1764,438,1483,6052,8732,5542,https://images.gr-assets.com/books/1320551831m/11777020.jpg,https://images.gr-assets.com/books/1320551831s/11777020.jpg
5083,93793,93793,1366575,56,399153357,9780399153360.0,Daniel Silva,2006.0,The Messenger,"The Messenger (Gabriel Allon, #6)",eng,4.18,16974,19327,632,178,393,2922,8150,7684,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5090,2198274,2198274,2204022,53,446581194,9780446581200.0,"Douglas Preston, Mario Spezi",2008.0,The Monster of Florence: A True Story,The Monster of Florence,en-US,3.72,21548,23310,2423,443,1799,6746,9163,5159,https://images.gr-assets.com/books/1306075698m/2198274.jpg,https://images.gr-assets.com/books/1306075698s/2198274.jpg
5091,112525,112525,1693257,44,031605755X,9780316057550.0,Daniel Woodrell,2006.0,Winter's Bone,Winter's Bone,eng,3.92,18306,23007,3070,350,1283,4893,9755,6726,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5095,228534,228534,221326,59,316780375,9780316780380.0,Anita Shreve,1997.0,The Weight of Water,The Weight of Water,eng,3.62,21394,22568,1452,442,1974,7402,8542,4208,https://images.gr-assets.com/books/1327936566m/228534.jpg,https://images.gr-assets.com/books/1327936566s/228534.jpg
5098,16070018,16070018,21863110,12,988489112,9780988489110.0,Aleatha Romig,2012.0,,"Truth (Consequences, #2)",eng,4.38,25472,28024,2944,604,820,2611,7372,16617,https://images.gr-assets.com/books/1398768721m/16070018.jpg,https://images.gr-assets.com/books/1398768721s/16070018.jpg
5103,16248078,16248078,22590226,43,62073168,9780062073170.0,Daniel Silva,2013.0,The English Girl,"The English Girl (Gabriel Allon, #13)",eng,4.08,15292,20262,1970,156,592,3639,8892,6983,https://images.gr-assets.com/books/1371747020m/16248078.jpg,https://images.gr-assets.com/books/1371747020s/16248078.jpg
5109,14785,14785,1652157,39,425182878,9780425182870.0,John Sandford,2001.0,Chosen Prey,"Chosen Prey (Lucas Davenport, #12)",en-US,4.23,20176,21382,334,89,272,3316,8692,9013,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5115,49596,49596,2146310,647,1600963943,9781600963940.0,Agatha Christie,1922.0,The Secret Adversary,The Secret Adversary (Tommy and Tuppence #1),eng,3.82,20457,26815,1924,348,1580,7610,10205,7072,https://images.gr-assets.com/books/1331721280m/49596.jpg,https://images.gr-assets.com/books/1331721280s/49596.jpg
5117,9635495,9635495,14522855,53,345528204,9780345528210.0,Karin Slaughter,2011.0,Fallen,"Fallen (Will Trent, #5)",eng,4.23,19777,23512,1309,122,475,3334,9522,10059,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5121,43927,43927,14596877,80,451210557,9780451210560.0,Harlan Coben,2003.0,No Second Chance,No Second Chance,eng,4.05,18799,21774,1209,126,539,4305,9927,6877,https://images.gr-assets.com/books/1309281936m/43927.jpg,https://images.gr-assets.com/books/1309281936s/43927.jpg
5123,764434,764434,869390,75,743219600,9780743219600.0,P.D. James,1971.0,Shroud for a Nightingale,Shroud for a Nightingale (Adam Dalgliesh #4),eng,4.04,18044,18973,363,254,634,3937,7352,6796,https://images.gr-assets.com/books/1321172495m/764434.jpg,https://images.gr-assets.com/books/1321172495s/764434.jpg
5129,32523,32523,1108519,53,553804324,9780553804320.0,Lisa Gardner,2007.0,"Hide (Detective D.D. Warren, #2) ","Hide (Detective D.D. Warren, #2)",eng,4.14,21892,25122,1556,107,495,4219,11168,9133,https://images.gr-assets.com/books/1327979037m/32523.jpg,https://images.gr-assets.com/books/1327979037s/32523.jpg
5133,9296438,9296438,14179025,27,031238078X,9780312380790.0,Lisa Scottoline,2011.0,Save Me,Save Me,,3.63,20168,21693,2592,749,2332,6182,7396,5034,https://images.gr-assets.com/books/1311983193m/9296438.jpg,https://images.gr-assets.com/books/1311983193s/9296438.jpg
5135,170650,170650,1470547,75,671758896,9780671758900.0,Mary Higgins Clark,1991.0,"Loves Music, Loves to Dance","Loves Music, Loves to Dance",eng,3.89,21880,22750,666,148,998,6513,8580,6511,https://images.gr-assets.com/books/1416640001m/170650.jpg,https://images.gr-assets.com/books/1416640001s/170650.jpg
5137,11227040,11227040,16152935,17,,,Kristen Ashley,2011.0,Sweet Dreams,"Sweet Dreams (Colorado Mountain, #2)",en-GB,4.42,34766,37269,2447,321,720,3357,11350,21521,https://images.gr-assets.com/books/1327912890m/11227040.jpg,https://images.gr-assets.com/books/1327912890s/11227040.jpg
5139,12275680,12275680,17251309,25,345527771,9780345527780.0,Janet Evanovich,2012.0,Wicked Business,"Wicked Business (Lizzy & Diesel, #2)",eng,3.76,24162,27369,2521,492,2107,8247,9155,7368,https://images.gr-assets.com/books/1328334213m/12275680.jpg,https://images.gr-assets.com/books/1328334213s/12275680.jpg
5144,19707,19707,5054714,64,399148701,9780399148700.0,Tom Clancy,2002.0,Red Rabbit,"Red Rabbit (Jack Ryan Universe, #3)",eng,3.64,19287,21029,501,557,1945,6626,7291,4610,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5162,33813,33813,1603282,59,751531219,9780751531210.0,Nelson DeMille,1990.0,The Gold Coast,The Gold Coast,,4.06,18616,20830,1202,242,821,4010,8096,7661,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5164,23346918,23346918,42742312,42,1780892888,9781780892890.0,"James Patterson, Maxine Paetro",2015.0,14th Deadly Sin,"14th Deadly Sin (Women’s Murder Club, #14)",eng,3.99,12823,21946,1709,279,864,4923,8610,7270,https://images.gr-assets.com/books/1425682789m/23346918.jpg,https://images.gr-assets.com/books/1425682789s/23346918.jpg
5166,2833172,2833172,2859278,65,399155163,9780399155160.0,Patricia Cornwell,2008.0,Scarpetta,"Scarpetta (Kay Scarpetta, #16)",en-US,3.72,21975,23986,1500,649,2026,6886,8271,6154,https://images.gr-assets.com/books/1358277265m/2833172.jpg,https://images.gr-assets.com/books/1358277265s/2833172.jpg
5167,21681,21681,1356228,60,055350584X,9780553505850.0,Dennis Lehane,1996.0,"Darkness, Take My Hand","Darkness, Take My Hand (Kenzie & Gennaro, #2)",eng,4.17,19019,21721,936,110,419,3326,9751,8115,https://images.gr-assets.com/books/1392049150m/21681.jpg,https://images.gr-assets.com/books/1392049150s/21681.jpg
5171,268604,268604,1424636,54,425189031,9780425189030.0,J.D. Robb,2003.0,Portrait in Death,"Portrait in Death (In Death, #16)",eng,4.37,24958,26799,623,67,288,3247,9186,14011,https://images.gr-assets.com/books/1483391474m/268604.jpg,https://images.gr-assets.com/books/1483391474s/268604.jpg
5174,18668066,18668066,26493730,52,399171088,9780399171090.0,Nora Roberts,2014.0,The Collector,The Collector,eng,3.92,15888,22703,1931,386,1330,5357,8363,7267,https://images.gr-assets.com/books/1389532018m/18668066.jpg,https://images.gr-assets.com/books/1389532018s/18668066.jpg
5176,64857,64857,2552496,52,312939027,9780312939020.0,Sue Grafton,1987.0,"""D"" is for Deadbeat ","D is for Deadbeat (Kinsey Millhone, #4)",eng,3.85,26075,28127,717,105,871,8903,11616,6632,https://images.gr-assets.com/books/1389287799m/64857.jpg,https://images.gr-assets.com/books/1389287799s/64857.jpg
