goodreads_book_id,tag_id,count
5171894,30766,4
5171894,28466,4
5171894,21953,4
5171894,5332,4
5171894,25145,4
5171894,29083,4
5171894,9822,4
5171894,11833,4
5171894,28288,4
5171894,4631,4
5171894,1692,4
5171894,1543,4
5355136,30574,15643
5355136,8717,460
5355136,20939,345
5355136,11743,283
5355136,4949,204
5355136,18270,134
5355136,29076,102
5355136,30358,90
5355136,5207,82
5355136,11557,66
5355136,3371,66
5355136,22743,52
5355136,20994,52
5355136,18045,50
5355136,1629,50
5355136,3392,47
5355136,20989,45
5355136,3389,40
5355136,1642,40
5355136,9221,38
5355136,20926,38
5355136,1659,38
5355136,3379,36
5355136,6750,35
5355136,8517,33
5355136,26951,30
5355136,25146,29
5355136,22753,27
5355136,3377,27
5355136,20774,24
5355136,17213,22
5355136,4959,22
5355136,5051,22
5355136,25147,20
5355136,17119,19
5355136,26950,19
5355136,30386,18
5355136,8055,17
5355136,9886,17
5355136,3358,17
5355136,25149,17
5355136,25148,17
5355136,8067,16
5355136,15169,15
5355136,32586,15
5355136,4968,15
5355136,29083,15
5355136,11221,13
5355136,20849,12
5355136,20178,12
5355136,30521,11
5355136,14064,11
5355136,24991,11
5355136,5355,11
5355136,26138,10
5355136,4985,10
5355136,21815,10
5355136,17863,10
5355136,22034,9
5355136,8527,9
5355136,18051,9
5355136,11978,9
5355136,24992,9
5355136,659,9
5355136,652,9
5355136,25151,8
5355136,27535,8
5355136,10094,8
5355136,24993,8
5355136,21003,8
5355136,22733,8
5355136,20991,8
5355136,13382,8
5355136,25152,7
5355136,10197,7
5355136,12948,7
5355136,5481,7
5355136,805,7
5355136,32099,7
5355136,32708,7
5355136,4967,7
5355136,30381,7
5355136,21817,7
5355136,22689,6
5355136,21989,6
5355136,25150,6
5355136,11503,6
5355136,18284,6
5355136,20957,6
5355136,21001,6
5355136,5180,6
5355136,1645,6
5355136,667,6
5355136,831,6
5355136,24662,6
5355136,671,6
5355136,6784,6
5355136,22618,5
5355136,5361,5
5355136,20177,5
5422154,30574,2511
5422154,8717,334
5422154,20939,310
5422154,18258,252
5422154,30358,149
5422154,29076,133
5422154,11743,126
5422154,8517,95
5422154,20994,77
5422154,27199,72
5422154,9221,60
5422154,3371,60
5422154,20989,59
5422154,11557,53
5422154,22743,45
5422154,18045,40
5422154,12836,38
5422154,5207,37
5422154,30386,36
5422154,20926,35
5422154,3392,34
5422154,17213,32
5422154,29083,32
5422154,3389,31
5422154,3379,27
5422154,8527,23
5422154,3377,22
5422154,20957,22
5422154,20662,22
5422154,12835,21
5422154,1642,20
5422154,9336,19
5422154,10197,18
5422154,3358,17
5422154,26207,16
5422154,22753,15
5422154,8055,14
5422154,25147,14
5422154,25148,14
5422154,9104,14
5422154,10210,13
5422154,21003,13
5422154,21815,13
5422154,15169,12
5422154,8797,12
5422154,9341,12
5422154,26138,11
5422154,8796,11
5422154,20774,10
5422154,25152,10
5422154,25150,10
5422154,14064,10
5422154,10093,10
5422154,25145,10
5422154,20991,10
5422154,5500,10
5422154,30521,9
5422154,32586,9
5422154,25149,9
5422154,8545,9
5422154,20656,9
5422154,9352,9
5422154,20849,8
5422154,24997,8
5422154,23888,8
5422154,10094,8
5422154,21001,8
5422154,18051,8
5422154,4949,8
5422154,24992,8
5422154,10481,8
5422154,9105,8
5422154,11590,7
5422154,1128,7
5422154,23037,7
5422154,2277,7
5422154,11503,7
5422154,24996,7
5422154,24999,7
5422154,8535,7
5422154,1659,7
5422154,5481,7
5422154,6122,7
5422154,24662,7
5422154,30373,7
5422154,20986,7
5422154,30381,7
5422154,24991,7
5422154,20988,7
5422154,25151,6
5422154,31656,6
5422154,24993,6
5422154,20963,6
5422154,20933,6
5422154,11978,6
5422154,22618,6
5422154,31557,6
5422154,22733,6
5422154,9542,6
5422154,20181,6
5509321,30574,5579
5509321,8717,423
5509321,9022,393
5509321,20939,278
5509321,11743,272
5509321,30358,265
5509321,3829,185
5509321,9221,126
5509321,29076,93
5509321,8517,76
5509321,27199,69
5509321,22743,62
5509321,30386,56
5509321,3371,55
5509321,3833,55
5509321,20994,54
5509321,3389,49
5509321,3379,45
5509321,18045,42
5509321,20989,41
5509321,17213,40
5509321,5207,38
5509321,23928,38
5509321,3392,37
5509321,17282,31
5509321,20926,30
5509321,11557,24
5509321,10197,24
5509321,17275,24
5509321,22753,23
5509321,3358,23
5509321,1540,22
5509321,1691,21
5509321,3377,21
5509321,10210,17
5509321,1659,17
5509321,9336,16
5509321,29083,16
5509321,17119,16
5509321,30521,15
5509321,1642,15
5509321,10094,13
5509321,20849,12
5509321,8527,12
5509321,20662,12
5509321,25149,11
5509321,3836,11
5509321,26998,11
5509321,22034,10
5509321,1542,10
5509321,23909,10
5509321,30381,10
5509321,23929,10
5509321,26997,10
5509321,25152,9
5509321,21989,9
5509321,8533,9
5509321,11978,9
5509321,25145,9
5509321,10093,8
5509321,18284,8
5509321,20957,8
5509321,22944,8
5509321,22733,8
5509321,25146,8
5509321,18282,8
5509321,17283,8
5509321,15169,7
5509321,5090,7
5509321,14064,7
5509321,21001,7
5509321,21003,7
5509321,18051,7
5509321,4949,7
5509321,5180,7
5509321,3711,7
5509321,30373,7
5509321,20986,7
5509321,20991,7
5509321,1554,7
5509321,29081,7
5509321,20774,6
5509321,22689,6
5509321,25151,6
5509321,25150,6
5509321,23037,6
5509321,11503,6
5509321,21815,6
5509321,13955,6
5509321,8545,6
5509321,9025,6
5509321,23914,6
5509321,24999,5
5509321,23931,5
5509321,31557,5
5509321,20125,5
5509321,5335,5
5509321,21817,5
5509321,1920,5
5509321,9028,5
5551522,30574,2763
5551522,16095,553
5551522,20939,182
5551522,11743,141
5551522,30358,130
5551522,23106,108
5551522,8717,101
5551522,9221,86
5551522,29076,79
5551522,5207,74
5551522,8517,68
5551522,22743,53
5551522,23114,44
5551522,18045,34
5551522,20994,32
5551522,3371,31
5551522,20989,25
5551522,30386,22
5551522,1659,22
5551522,1642,21
5551522,3389,20
5551522,22753,18
5551522,3379,18
5551522,20774,17
5551522,20849,17
5551522,20926,16
5551522,25145,16
5551522,11557,15
5551522,20662,15
5551522,8527,14
5551522,27187,14
5551522,10210,13
5551522,3377,13
5551522,14064,12
5551522,9886,12
5551522,3392,11
5551522,22689,11
5551522,30521,11
5551522,20656,11
5551522,24990,11
5551522,29083,10
5551522,32586,9
5551522,20957,9
5551522,4949,9
5551522,5180,9
5551522,16116,9
5551522,8533,8
5551522,18051,8
5551522,5481,8
5551522,13962,8
5551522,16100,8
5551522,23107,8
5551522,15169,7
5551522,17213,7
5551522,10197,7
5551522,25147,7
5551522,11503,7
5551522,8545,7
5551522,30381,7
5551522,14106,7
5551522,5090,6
5551522,18054,6
5551522,18284,6
5551522,9484,6
5551522,11978,6
5551522,28525,6
5551522,25146,6
5551522,20991,6
5551522,22836,6
5551522,27186,6
5551522,16056,6
5551522,22702,6
5551522,1691,5
5551522,3358,5
5551522,9336,5
5551522,25149,5
5551522,10094,5
5551522,24995,5
5551522,1416,5
5551522,1540,5
5551522,22618,5
5551522,15392,5
5551522,27188,5
5551522,2158,5
5551522,639,5
5551522,16667,5
5551522,16113,5
5551522,17182,5
5551522,25150,4
5551522,20279,4
5551522,12948,4
5551522,17442,4
5551522,24992,4
5551522,7654,4
5551522,5332,4
5551522,30373,4
5551522,15976,4
5551522,16117,4
5551522,30834,4
5551522,24553,4
5556466,30574,582
5556466,8717,497
5556466,20939,465
5556466,11743,317
5556466,11557,167
5556466,30358,144
5556466,4949,111
5556466,8517,109
5556466,20994,93
5556466,29076,83
5556466,5207,62
5556466,20989,51
5556466,20926,47
5556466,22743,43
5556466,17213,40
5556466,18045,36
5556466,3371,35
5556466,16522,32
5556466,30386,30
5556466,1444,30
5556466,1642,29
5556466,29083,29
5556466,3389,26
5556466,3392,22
5556466,8055,22
5556466,1659,22
5556466,22753,21
5556466,20957,20
5556466,25146,20
5556466,9221,19
5556466,32586,19
5556466,30521,18
5556466,8067,17
5556466,8527,17
5556466,21876,16
5556466,9886,15
5556466,8533,15
5556466,3377,15
5556466,5051,15
5556466,20774,14
5556466,22034,14
5556466,25147,14
5556466,3358,14
5556466,20656,14
5556466,14030,14
5556466,27535,13
5556466,12600,13
5556466,31382,13
5556466,14064,12
5556466,4959,12
5556466,20991,12
5556466,10278,12
5556466,15169,11
5556466,10197,11
5556466,10210,11
5556466,9336,11
5556466,21001,11
5556466,25148,11
5556466,11978,11
5556466,9477,11
5556466,8545,11
5556466,30373,11
5556466,8072,11
5556466,20179,11
5556466,7852,10
5556466,24999,10
5556466,12048,10
5556466,21003,10
5556466,5180,10
5556466,20662,10
5556466,20176,10
5556466,6857,9
5556466,25150,9
5556466,18318,9
5556466,3379,9
5556466,8535,9
5556466,20933,9
5556466,18051,9
5556466,1416,9
5556466,11243,9
5556466,21815,9
5556466,1499,9
5556466,1691,8
5556466,1128,8
5556466,25152,8
5556466,22689,8
5556466,25153,8
5556466,18054,8
5556466,11221,8
5556466,25438,8
5556466,9484,8
5556466,22333,8
5556466,25145,8
5556466,30381,8
5556466,10275,8
5556466,21989,7
5556466,30672,7
5556466,831,7
5556466,30766,7
5556466,6304,7
5600151,20939,783
5600151,30574,730
5600151,8717,265
5600151,11743,228
5600151,9684,145
5600151,2580,139
5600151,15048,118
5600151,27199,97
5600151,20926,86
5600151,11557,66
5600151,3371,62
5600151,3389,56
5600151,20994,49
5600151,4949,42
5600151,18045,36
5600151,17213,34
5600151,3392,33
5600151,20989,33
5600151,8517,32
5600151,9336,28
5600151,1659,28
5600151,22743,27
5600151,8429,25
5600151,3358,24
5600151,28313,23
5600151,5207,22
5600151,12680,22
5600151,20957,21
5600151,6711,21
5600151,9673,20
5600151,3377,19
5600151,21815,19
5600151,9221,17
5600151,1642,17
5600151,3379,17
5600151,9672,17
5600151,22753,16
5600151,29076,16
5600151,12035,16
5600151,2573,16
5600151,6712,14
5600151,25145,13
5600151,20986,13
5600151,10197,12
5600151,8428,12
5600151,8527,11
5600151,5481,11
5600151,25146,11
5600151,20956,11
5600151,30521,10
5600151,18284,10
5600151,18051,10
5600151,15067,10
5600151,8427,10
5600151,23415,10
5600151,6713,10
5600151,25151,9
5600151,8067,9
5600151,10210,9
5600151,10093,9
5600151,1416,9
5600151,9484,9
5600151,2545,9
5600151,2904,9
5600151,6213,9
5600151,1691,8
5600151,20774,8
5600151,25150,8
5600151,8055,8
5600151,16773,8
5600151,25147,8
5600151,25149,8
5600151,25148,8
5600151,11978,8
5600151,4959,8
5600151,15060,8
5600151,12663,8
5600151,20662,8
5600151,24358,8
5600151,24360,8
5600151,30358,7
5600151,24993,7
5600151,5051,7
5600151,24990,7
5600151,24763,7
5600151,24767,7
5600151,22034,6
5600151,20849,6
5600151,25153,6
5600151,32586,6
5600151,20963,6
5600151,20933,6
5600151,21003,6
5600151,11803,6
5600151,1540,6
5600151,6131,6
5600151,2550,6
5600151,28228,6
5600151,2561,6
5600151,21265,5
5739373,30574,1949
5739373,8717,301
5739373,11743,179
5739373,30358,177
5739373,8883,169
5739373,20939,92
5739373,10866,88
5739373,12764,60
5739373,28466,55
5739373,30386,48
5739373,27782,44
5739373,29076,41
5739373,27199,37
5739373,9221,33
5739373,11557,32
5739373,22743,27
5739373,27783,27
5739373,20994,24
5739373,28482,24
5739373,1540,21
5739373,17213,18
5739373,28321,18
5739373,8517,17
5739373,5207,16
5739373,3371,16
5739373,10210,16
5739373,18045,15
5739373,3392,14
5739373,28473,14
5739373,15880,14
5739373,12765,14
5739373,28479,13
5739373,3389,12
5739373,3379,12
5739373,26371,12
5739373,1691,10
5739373,3358,10
5739373,10197,9
5739373,1659,9
5739373,29083,9
5739373,15736,9
5739373,2124,9
5739373,20926,8
5739373,22753,7
5739373,30521,7
5739373,6122,7
5739373,8545,7
5739373,16383,7
5739373,20774,6
5739373,25151,6
5739373,1642,6
5739373,32586,6
5739373,20989,6
5739373,2938,6
5739373,28484,6
5739373,8885,6
5739373,12763,6
5739373,2277,5
5739373,10093,5
5739373,11978,5
5739373,31557,5
5739373,20991,5
5739373,30381,5
5739373,2450,5
5739373,11833,5
5739373,11818,5
5739373,11832,5
5739373,28477,5
5739373,15884,5
5739373,20482,5
5739373,8874,5
5739373,22034,4
5739373,25152,4
5739373,22689,4
5739373,3377,4
5739373,18284,4
5739373,10094,4
5739373,10932,4
5739373,8535,4
5739373,20933,4
5739373,21815,4
5739373,22733,4
5739373,13962,4
5739373,20662,4
5739373,20949,4
5739373,1554,4
5739373,25150,3
5739373,8055,3
5739373,8533,3
5739373,24996,3
5739373,783,3
5739373,855,3
5739373,28471,3
5739373,20656,3
5739373,888,3
5739373,20927,3
5739373,23917,3
5739373,10903,3
5739373,3087,3
5739373,26386,3
5764902,8717,379
5764902,20939,270
5764902,30358,249
5764902,16883,245
5764902,8517,222
5764902,30574,169
5764902,11743,136
5764902,27199,117
5764902,11557,94
5764902,9221,89
5764902,29076,81
5764902,20994,73
5764902,5207,66
5764902,22743,60
5764902,30386,44
5764902,20989,43
5764902,32506,43
5764902,20926,42
5764902,17213,41
5764902,8527,40
5764902,18045,34
5764902,8545,32
5764902,27913,32
5764902,3389,31
5764902,22753,30
5764902,3371,28
5764902,27915,27
5764902,10197,26
5764902,3392,25
5764902,8533,23
5764902,29083,22
5764902,1642,21
5764902,30521,20
5764902,10210,20
5764902,9336,20
5764902,17442,18
5764902,3358,17
5764902,20774,15
5764902,20849,15
5764902,20957,15
5764902,1659,15
5764902,15169,14
5764902,24999,14
5764902,21001,14
5764902,25148,14
5764902,23888,13
5764902,16880,13
5764902,32586,12
5764902,10093,12
5764902,30373,12
5764902,20662,12
5764902,11590,11
5764902,26138,11
5764902,25147,11
5764902,8535,11
5764902,28881,11
5764902,30381,11
5764902,25152,10
5764902,14064,10
5764902,3379,10
5764902,22944,10
5764902,13079,10
5764902,18051,9
5764902,21815,9
5764902,10644,8
5764902,25150,8
5764902,25149,8
5764902,10094,8
5764902,12048,8
5764902,1078,8
5764902,22618,8
5764902,32507,8
5764902,25153,7
5764902,23037,7
5764902,3377,7
5764902,24996,7
5764902,5481,7
5764902,31557,7
5764902,25145,7
5764902,20656,7
5764902,20986,7
5764902,26207,7
5764902,5090,6
5764902,18054,6
5764902,11503,6
5764902,20933,6
5764902,30362,6
5764902,25822,6
5764902,11978,6
5764902,22733,6
5764902,25146,6
5764902,17724,6
5764902,895,6
5764902,24991,6
5764902,16885,6
5764902,25151,5
5764902,24997,5
5764902,6122,5
5764902,22816,5
5764902,8541,5
5886881,30574,52058
5886881,20939,3413
5886881,11743,2807
5886881,11557,2176
5886881,30358,1957
5886881,8517,1033
5886881,5207,876
5886881,20994,723
5886881,29076,647
5886881,22743,633
5886881,4949,608
5886881,17213,584
5886881,8717,570
5886881,1642,499
5886881,8055,450
5886881,14821,420
5886881,3389,386
5886881,25151,384
5886881,1659,350
5886881,25150,344
5886881,18045,330
5886881,3392,304
5886881,30386,269
5886881,8922,269
5886881,22753,257
5886881,10197,240
5886881,3371,237
5886881,25149,233
5886881,30521,227
5886881,20989,206
5886881,24997,197
5886881,25152,189
5886881,20926,187
5886881,10210,166
5886881,24521,166
5886881,24996,163
5886881,20656,163
5886881,22034,158
5886881,11590,146
5886881,8067,142
5886881,9886,141
5886881,3379,136
5886881,8533,129
5886881,24995,124
5886881,30373,123
5886881,3358,119
5886881,20774,117
5886881,783,115
5886881,8545,115
5886881,32586,114
5886881,29083,113
5886881,11221,111
5886881,3377,111
5886881,20957,110
5886881,20662,107
5886881,9221,103
5886881,15169,103
5886881,8527,103
5886881,28525,101
5886881,24999,100
5886881,12948,95
5886881,751,94
5886881,10094,91
5886881,25148,90
5886881,781,89
5886881,10054,87
5886881,20998,84
5886881,29316,83
5886881,5481,79
5886881,766,79
5886881,24517,79
5886881,17217,78
5886881,10093,77
5886881,711,76
5886881,30381,76
5886881,20849,73
5886881,25153,72
5886881,2277,70
5886881,22689,69
5886881,19524,69
5886881,1416,69
5886881,5051,69
5886881,21001,67
5886881,21989,66
5886881,25822,66
5886881,8507,66
5886881,736,65
5886881,18051,65
5886881,9477,65
5886881,11978,63
5886881,722,62
5886881,9147,61
5886881,780,61
5886881,22333,59
5886881,831,59
5886881,18054,58
5886881,8535,57
5886881,1078,56
5886881,5036,56
5886881,20570,56
5943970,20939,519
5943970,15954,258
5943970,16258,250
5943970,26138,247
5943970,15359,161
5943970,15358,158
5943970,8517,132
5943970,26207,129
5943970,30574,113
5943970,11743,112
5943970,12709,111
5943970,29076,102
5943970,27199,100
5943970,9221,94
5943970,26837,73
5943970,22743,72
5943970,21831,67
5943970,11557,66
5943970,30358,66
5943970,3389,62
5943970,26771,62
5943970,5207,59
5943970,3371,54
5943970,20994,45
5943970,20926,43
5943970,3392,42
5943970,17213,37
5943970,10963,37
5943970,20989,36
5943970,1642,35
5943970,18045,34
5943970,25996,34
5943970,9336,32
5943970,25997,28
5943970,25998,28
5943970,12700,27
5943970,11305,26
5943970,8717,26
5943970,3358,25
5943970,10197,23
5943970,10210,21
5943970,20662,21
5943970,3377,20
5943970,8527,19
5943970,3379,18
5943970,20957,17
5943970,11550,16
5943970,8533,16
5943970,22753,15
5943970,10093,15
5943970,23888,15
5943970,10962,15
5943970,27257,14
5943970,20774,13
5943970,23037,13
5943970,25149,13
5943970,23885,13
5943970,24960,12
5943970,15169,12
5943970,14064,12
5943970,25147,12
5943970,6122,12
5943970,13962,12
5943970,30521,11
5943970,1659,11
5943970,22944,11
5943970,20656,11
5943970,29083,11
5943970,21840,11
5943970,18051,10
5943970,17724,10
5943970,26172,10
5943970,1128,9
5943970,20849,9
5943970,31617,9
5943970,10094,9
5943970,1078,9
5943970,26894,9
5943970,25146,9
5943970,25145,9
5943970,8545,9
5943970,15956,9
5943970,21827,9
5943970,10961,9
5943970,24991,9
5943970,26785,8
5943970,5090,8
5943970,24964,8
5943970,22689,8
5943970,32586,8
5943970,24996,8
5943970,18284,8
5943970,24995,8
5943970,24992,8
5943970,21815,8
5943970,16261,8
5943970,24387,8
5943970,24999,7
5943970,9147,7
5943970,30381,7
5957702,30574,8844
5957702,20939,608
5957702,16938,282
5957702,8517,237
5957702,11743,215
5957702,8717,174
5957702,30358,138
5957702,9221,122
5957702,27199,116
5957702,5207,108
5957702,22743,98
5957702,4908,96
5957702,20926,85
5957702,29514,72
5957702,20994,60
5957702,29076,55
5957702,18045,44
5957702,8527,41
5957702,20989,39
5957702,25612,39
5957702,25611,36
5957702,3389,35
5957702,22753,32
5957702,3392,32
5957702,20662,32
5957702,11557,30
5957702,3371,26
5957702,12366,25
5957702,17213,24
5957702,10197,24
5957702,30386,24
5957702,8533,24
5957702,20774,23
5957702,10210,23
5957702,9336,23
5957702,12355,23
5957702,3379,22
5957702,8545,22
5957702,29515,22
5957702,1642,21
5957702,2705,21
5957702,15169,20
5957702,20849,19
5957702,20957,19
5957702,14064,18
5957702,25147,18
5957702,12361,18
5957702,25146,17
5957702,5686,17
5957702,4910,17
5957702,30521,15
5957702,20986,15
5957702,6122,14
5957702,24990,14
5957702,1659,13
5957702,25145,13
5957702,32586,12
5957702,10094,11
5957702,5481,11
5957702,12362,11
5957702,25151,10
5957702,3358,10
5957702,3377,10
5957702,21003,10
5957702,22944,10
5957702,23349,10
5957702,20656,10
5957702,29513,10
5957702,19654,10
5957702,24718,10
5957702,5090,9
5957702,8055,9
5957702,23037,9
5957702,18054,9
5957702,29083,9
5957702,6178,9
5957702,16939,9
5957702,12357,9
5957702,20969,9
5957702,10644,8
5957702,22689,8
5957702,5444,8
5957702,12948,8
5957702,10093,8
5957702,24997,8
5957702,21001,8
5957702,25148,8
5957702,18051,8
5957702,6732,8
5957702,32686,7
5957702,32080,7
5957702,22733,7
5957702,13955,7
5957702,659,7
5957702,6184,7
5957702,29512,7
5957702,12359,7
5957702,15276,7
5957702,29516,7
5957702,27313,6
5972040,30574,1456
5972040,8717,206
5972040,1039,155
5972040,29609,126
5972040,11557,125
5972040,20939,119
5972040,1691,105
5972040,6953,98
5972040,5207,78
5972040,19974,72
5972040,22743,60
5972040,32989,55
5972040,11743,53
5972040,33114,52
5972040,27199,51
5972040,17124,48
5972040,16799,44
5972040,3389,38
5972040,3392,36
5972040,6857,35
5972040,1540,34
5972040,3371,33
5972040,11305,28
5972040,1041,28
5972040,6895,24
5972040,1542,24
5972040,3379,22
5972040,17129,20
5972040,22753,19
5972040,6828,18
5972040,18045,18
5972040,29076,18
5972040,10342,18
5972040,33165,17
5972040,16805,17
5972040,25147,16
5972040,20926,16
5972040,5481,16
5972040,20774,15
5972040,25438,15
5972040,25145,15
5972040,6888,14
5972040,9221,14
5972040,5090,14
5972040,14487,14
5972040,3377,13
5972040,24960,12
5972040,11221,12
5972040,16685,12
5972040,6960,11
5972040,11550,11
5972040,30521,11
5972040,30358,11
5972040,14467,11
5972040,19983,11
5972040,15169,10
5972040,10197,10
5972040,25146,10
5972040,15960,10
5972040,25150,9
5972040,10210,9
5972040,14552,9
5972040,29452,8
5972040,22689,8
5972040,8055,8
5972040,6914,8
5972040,6829,8
5972040,14764,8
5972040,6597,8
5972040,7484,8
5972040,19980,8
5972040,33012,7
5972040,6920,7
5972040,18054,7
5972040,6977,7
5972040,26735,7
5972040,20989,7
5972040,31155,7
5972040,31359,7
5972040,1010,7
5972040,16757,7
5972040,16795,7
5972040,1038,7
5972040,25765,6
5972040,22034,6
5972040,11370,6
5972040,17213,6
5972040,3687,6
5972040,32586,6
5972040,18051,6
5972040,11978,6
5972040,805,6
5972040,1007,6
5972040,671,6
5972040,1200,6
5972040,5025,6
5972040,1173,6
5972040,1105,6
5972040,29611,6
5972040,31360,6
6013511,30574,6645
6013511,21831,717
6013511,26138,696
6013511,8717,419
6013511,26207,220
6013511,20939,154
6013511,11743,139
6013511,8076,106
6013511,11557,104
6013511,29076,101
6013511,5207,99
6013511,8055,98
6013511,9221,92
6013511,26041,70
6013511,22743,68
6013511,6750,47
6013511,21827,46
6013511,18045,42
6013511,3389,41
6013511,30358,38
6013511,1642,34
6013511,17213,27
6013511,20774,26
6013511,3371,26
6013511,1659,26
6013511,3392,25
6013511,15169,22
6013511,26146,22
6013511,26172,22
6013511,10197,21
6013511,22753,20
6013511,20849,20
6013511,20989,20
6013511,26039,19
6013511,8517,18
6013511,10210,17
6013511,3379,17
6013511,25146,17
6013511,21832,17
6013511,28199,17
6013511,24990,15
6013511,25147,14
6013511,25145,14
6013511,4707,14
6013511,20994,12
6013511,5180,12
6013511,21840,12
6013511,11590,11
6013511,3377,11
6013511,28525,11
6013511,22944,11
6013511,26206,11
6013511,24991,11
6013511,27535,10
6013511,20926,10
6013511,5481,10
6013511,29083,10
6013511,5444,9
6013511,8067,9
6013511,18054,9
6013511,3358,9
6013511,25149,9
6013511,2580,9
6013511,22733,9
6013511,639,9
6013511,24960,8
6013511,22689,8
6013511,21989,8
6013511,14764,8
6013511,9886,8
6013511,32586,8
6013511,23349,8
6013511,13962,8
6013511,20656,8
6013511,18795,8
6013511,21842,8
6013511,10093,7
6013511,10094,7
6013511,25148,7
6013511,18051,7
6013511,11978,7
6013511,9638,7
6013511,14092,7
6013511,29082,7
6013511,3552,7
6013511,1128,6
6013511,25152,6
6013511,14064,6
6013511,24997,6
6013511,6122,6
6013511,26194,6
6013511,671,6
6013511,11500,6
6013511,12598,6
6013511,26177,6
6013511,8046,6
6013511,29081,6
6013511,29073,6
6013511,20984,6
6013511,21839,6
6045456,30574,5421
6045456,8717,383
6045456,11743,237
6045456,14487,222
6045456,30358,169
6045456,20939,127
6045456,8517,87
6045456,26371,78
6045456,11557,64
6045456,14467,58
6045456,27199,49
6045456,9221,46
6045456,22743,41
6045456,20994,37
6045456,29076,31
6045456,5207,30
6045456,3371,29
6045456,3392,26
6045456,18045,24
6045456,3389,23
6045456,17213,23
6045456,14552,23
6045456,26374,23
6045456,30386,22
6045456,8527,19
6045456,8545,19
6045456,30934,19
6045456,24997,18
6045456,22753,14
6045456,32130,14
6045456,10197,12
6045456,25149,12
6045456,20989,12
6045456,10866,11
6045456,25152,10
6045456,30521,10
6045456,3377,10
6045456,1659,10
6045456,20774,9
6045456,10210,9
6045456,20926,9
6045456,11590,8
6045456,15169,8
6045456,12948,8
6045456,32586,8
6045456,3358,8
6045456,23909,8
6045456,7631,8
6045456,28232,8
6045456,1691,7
6045456,20849,7
6045456,25151,7
6045456,9336,7
6045456,24995,7
6045456,20957,7
6045456,18051,7
6045456,11780,7
6045456,28229,7
6045456,24993,6
6045456,8535,6
6045456,1540,6
6045456,23931,6
6045456,9477,6
6045456,24992,6
6045456,14461,6
6045456,14821,6
6045456,25145,6
6045456,29083,6
6045456,11833,6
6045456,15736,6
6045456,26422,6
6045456,15079,6
6045456,27968,6
6045456,31524,6
6045456,22034,5
6045456,25150,5
6045456,8055,5
6045456,25438,5
6045456,3379,5
6045456,23888,5
6045456,25000,5
6045456,783,5
6045456,1416,5
6045456,5180,5
6045456,25826,5
6045456,20125,5
6045456,14519,5
6045456,21492,5
6045456,11730,5
6045456,17916,5
6045456,9886,4
6045456,923,4
6045456,10093,4
6045456,31557,4
6045456,855,4
6045456,5360,4
6045456,22363,4
6045456,23038,4
6045456,14460,4
6045456,767,4
6048530,20939,1492
6048530,16184,836
6048530,30574,792
6048530,11743,497
6048530,15048,396
6048530,28642,379
6048530,27199,378
6048530,8717,358
6048530,6750,328
6048530,26138,228
6048530,10951,178
6048530,20926,177
6048530,8517,165
6048530,5207,157
6048530,11557,153
6048530,28645,145
6048530,12680,134
6048530,22743,133
6048530,7725,121
6048530,9221,112
6048530,18045,92
6048530,1642,89
6048530,20994,86
6048530,8055,84
6048530,1659,81
6048530,23787,78
6048530,3389,75
6048530,10954,74
6048530,17213,72
6048530,3392,71
6048530,3371,71
6048530,15067,62
6048530,15060,62
6048530,25145,61
6048530,20989,56
6048530,3379,52
6048530,3377,52
6048530,29076,51
6048530,9336,51
6048530,8429,45
6048530,5521,40
6048530,10197,39
6048530,28637,38
6048530,10210,36
6048530,25147,35
6048530,6766,34
6048530,25146,34
6048530,24990,34
6048530,6729,33
6048530,25148,32
6048530,5481,32
6048530,12663,32
6048530,22753,30
6048530,13794,30
6048530,1691,29
6048530,15169,29
6048530,20849,29
6048530,30358,29
6048530,21412,29
6048530,15065,29
6048530,8428,28
6048530,20957,27
6048530,20774,26
6048530,16356,26
6048530,8533,25
6048530,2277,24
6048530,21384,24
6048530,20986,24
6048530,23788,23
6048530,5520,23
6048530,5090,22
6048530,18054,22
6048530,3358,22
6048530,10094,22
6048530,16188,22
6048530,15094,22
6048530,30521,21
6048530,14064,21
6048530,30386,21
6048530,23885,21
6048530,18051,21
6048530,12940,21
6048530,12135,21
6048530,5608,21
6048530,24991,21
6048530,32686,20
6048530,8076,20
6048530,643,20
6048530,25149,19
6048530,1540,19
6048530,27927,19
6048530,8255,19
6048530,31206,19
6048530,18284,18
6048530,22944,18
6048530,24992,18
6048530,17667,18
6048530,11550,17
6048530,21815,17
6048530,17610,17
6049585,30574,1990
6049585,8717,1603
6049585,14821,195
6049585,30358,118
6049585,17213,114
6049585,20939,113
6049585,11743,91
6049585,29076,42
6049585,14487,38
6049585,11557,36
6049585,4752,32
6049585,22973,31
6049585,22743,23
6049585,10197,22
6049585,17260,22
6049585,3358,20
6049585,20994,19
6049585,14467,17
6049585,10210,17
6049585,17217,17
6049585,30386,14
6049585,5207,13
6049585,1691,13
6049585,8517,13
6049585,9477,12
6049585,32353,11
6049585,3392,10
6049585,11305,9
6049585,3389,9
6049585,1642,9
6049585,10093,9
6049585,10094,9
6049585,1540,9
6049585,18045,7
6049585,3371,7
6049585,22333,7
6049585,14856,7
6049585,25152,6
6049585,29011,6
6049585,30521,6
6049585,25153,6
6049585,32586,6
6049585,3379,6
